Book,hadithId,Matn,Sanad
صحيح البخاري,5448,   يقول : جاءت امرأة إلى النبي   فت : جئت أهب نفسي  فقامت طويلا فنظر وصوب  فلما طال مقامها  ف رجل : زوجنيها إن لم يكن لك بها حاجة   :  عندك شيء تصدقها    : لا   : انظر  فذهب ثم رجع  ف : وه إن وجدت شيئا   :  اذهب فالتمس  ولو خاتما من حديد   فذهب ثم رجع   : لا  وه ولا خاتما من حديد  وه إزار ما ه رداء  ف : أصدقها إزاري  ف النبي  :  إزارك إن لبسته لم يكن ك منه شيء  وإن لبسته لم يكن ها منه شيء  فتنحى الرجل فجلس  فرآه النبي  موليا فأمر به فدعي  ف :  ما معك من القرآن    : سورة كذا وكذا لسور عددها   :  قد ملكتكها بما معك من القرآن   .,"['عبد ه بن مسلمة', 'عبد العزيز بن أبي حازم', 'أبيه', 'سهلا']"
صحيح البخاري,5449,  رضي ه   أن نبي ه  أراد أن يكتب إلى رهط أو أناس من الأعاجم  فقيل له : إنهم لا يقبلون كتابا إلا ه خاتم   فاتخذ النبي  خاتما من فضة نقشه محمد رسول ه  فكأني بوبيص أو ببصيص الخاتم في إصبع النبي  أو في كفه   .,"['عبد الأعلى', 'يزيد بن زريع', 'سعيد', 'قتادة', 'أنس بن مالك']"
صحيح البخاري,5450,     :  اتخذ رسول ه  خاتما من ورق وكان في يده  ثم كان بعد في يد أبي بكر  ثم كان بعد في يد عمر  ثم كان بعد في يد عثمان  حتى وقع بعد في بئر أريس نقشه محمد رسول ه   .,"['محمد بن سلام', 'عبد ه بن نمير', 'عبيد ه', 'نافع', 'ابن عمر']"
صحيح البخاري,5451,  رضي ه    : صنع النبي  خاتما   :  إنا اتخذنا خاتما ونقشنا فيه نقشا فلا ينقشن ه أحد   : فإني لأرى بريقه في خنصره  .,"['أبو معمر', 'عبد الوارث', 'عبد العزيز بن صهيب', 'أنس']"
صحيح البخاري,5452,  رضي ه    : لما أراد النبي  أن يكتب إلى الروم قيل له : إنهم لن يقرءوا كتابك إذا لم يكن مختوما   فاتخذ خاتما من فضة ونقشه محمد رسول ه  فكأنما أنظر إلى بياضه في يده  .,"['آدم بن أبي إياس', 'شعبة', 'قتادة', 'أنس بن مالك']"
صحيح البخاري,5453,   حدثه  أن النبي  اصطنع خاتما من ذهب وجعل فصه في بطن كفه إذا لبسه  فاصطنع الناس خواتيم من ذهب  فرقي المنبر فحمد ه وأثنى ه  ف :  إني كنت اصطنعته وإني لا ألبسه  فنبذه فنبذ الناس   جويرية : ولا أحسبه إلا  : في يده اليمنى  .,"['موسى بن إسماعيل', 'جويرية', 'نافع', 'عبد ه']"
صحيح البخاري,5454,  رضي ه   أن رسول ه  اتخذ خاتما من فضة ونقش فيه محمد رسول ه  و :  إني اتخذت خاتما من ورق ونقشت فيه محمد رسول ه  فلا ينقشن أحد على نقشه   .,"['مسدد', 'حماد', 'عبد العزيز بن صهيب', 'أنس بن مالك']"
صحيح البخاري,5455,   أن أبا بكر رضي ه   لما استخلف كتب له  وكان نقش الخاتم ثلاثة أسطر  محمد سطر  ورسول سطر  وه سطر  .,"['محمد بن عبد ه الأنصاري', 'أبي', 'ثمامة', 'أنس']"
صحيح البخاري,5456,    :  كان خاتم النبي  في يده وفي يد أبي بكر بعده وفي يد عمر بعد أبي بكر  فلما كان عثمان جلس على بئر أريس   : فأخرج الخاتم فجعل يعبث به فسقط    : فاختلفنا ثلاثة أيام مع عثمان فنزح البئر فلم يجده  .,"['أحمد', 'الأنصاري', 'أبي', 'ثمامة', 'أنس']"
صحيح البخاري,5457,    شهدت العيد مع النبي    ف قبل الخطبة   أبو عبد ه  وزاد ابن وهب  عن ابن جريج   فأتى النساء فجعلن يلقين الفتخ والخواتيم في ثوب بلال   .,"['أبو عاصم', 'ابن جريج', 'الحسن بن مسلم', 'طاوس', 'ابن عباس']"
صحيح البخاري,5458,     :  خرج النبي  يوم عيد ف ركعتين لم يصل قبل ولا بعد  ثم أتى النساء فأمرهن بالصدقة  فجعلت المرأة تصدق بخرصها وسخابها   .,"['محمد بن عرعرة', 'شعبة', 'عدي بن ثابت', 'سعيد بن جبير', 'ابن عباس']"
صحيح البخاري,5459,  استعارت من أسماء .,"['ابن نمير', 'إسحاق بن إبراهيم', 'هشام', 'عبدة', 'هشام بن عروة', 'أبيه', 'أبيه', 'عائشة', 'عائشة']"
صحيح البخاري,5460,     أن النبي   يوم العيد ركعتين لم يصل قبلها ولا بعدها  ثم أتى النساء ومعه بلال فأمرهن بالصدقة  فجعلت المرأة تلقي قرطها  .,"['حجاج بن منهال', 'شعبة', 'عدي', 'سعيدا', 'ابن عباس']"
صحيح البخاري,5461,  رضي ه    : كنت مع رسول ه  في سوق من أسواق المدينة فانصرف فانصرفت  ف :  أين لكع ثلاثا  ادع الحسن بن    فقام الحسن بن  يمشي وفي عنقه السخاب  ف النبي  بيده هكذا  ف الحسن : بيده هكذا فالتزمه  ف :  هم إني أحبه فأحبه وأحب من يحبه   و أبو هريرة  فما كان أحد أحب إلي من الحسن بن   بعد ما  رسول ه  ما   .,"['إسحاق بن إبراهيم الحنظلي', 'يحيى بن آدم', 'ورقاء بن عمر', 'عبيد ه بن أبي يزيد', 'نافع بن جبير', 'أبي هريرة']"
صحيح البخاري,5462,     :  لعن رسول ه  المتشبهين من الرجال بالنساء  والمتشبهات من النساء بالرجال    تابعه عمرو   أخبرنا شعبة  .,"['محمد بن بشار', 'عمرو', 'غندر', 'شعبة', 'شعبة', 'قتادة', 'عكرمة', 'ابن عباس']"
صحيح البخاري,5463,    :  لعن النبي  المخنثين من الرجال والمترجلات من النساء  و أخرجوهم من بيوتكم   : فأخرج النبي  فلانا  وأخرج عمر فلانا  .,"['معاذ بن فضالة', 'هشام', 'يحيى', 'عكرمة', 'ابن عباس']"
صحيح البخاري,5464,   أخبرتها  أن النبي  كان عندها وفي البيت مخنث  ف لعبد ه أخي أم سلمة :  يا عبد ه إن فتح ه لكم غدا الطائف فإني أدلك على بنت غيلان  فإنها تقبل بأربع وتدبر بثمان   ف النبي  :  لا يدخلن هؤلاء كن    أبو عبد ه : تقبل بأربع وتدبر  يعني أربع عكن بطنها فهي تقبل بهن  وقوله : وتدبر بثمان  يعني أطراف هذه العكن الأربع  لأنها محيطة بالجنبين حتى لحقت  وإنما  : بثمان  ولم يقل بثمانية وواحد الأطراف وهو ذكر  لأنه لم يقل ثمانية أطراف   .,"['مالك بن إسماعيل', 'زهير', 'هشام بن عروة', 'عروة', 'زينب ابنة أبي سلمة', 'أم سلمة']"
صحيح البخاري,5465,    عن النبي    :  من الفطرة قص الشارب   .,"['المكي بن إبراهيم', 'حنظلة', 'نافع', 'أصحابنا', 'المكي', 'ابن عمر']"
صحيح البخاري,5466,   رواية  الفطرة خمس أو خمس من الفطرة الختان والاستحداد ونتف الإبط وتقليم الأظفار وقص الشارب   .,"['', 'سفيان', 'الزهري', 'سعيد بن المسيب', 'أبي هريرة']"
صحيح البخاري,5467,    أن رسول ه   :  من الفطرة حلق العانة وتقليم الأظفار وقص الشارب   .,"['أحمد ابن أبي رجاء', 'إسحاق بن سليمان', 'حنظلة', 'نافع', 'ابن عمر']"
صحيح البخاري,5468,  رضي ه   سمعت النبي  يقول :  الفطرة خمس : الختان والاستحداد وقص الشارب وتقليم الأظفار ونتف الآباط   .,"['أحمد بن يونس', 'إبراهيم بن سعد', 'ابن شهاب', 'سعيد بن المسيب', 'أبي هريرة']"
صحيح البخاري,5469,   عن النبي   :  خالفوا المشركين  وفروا حى وأحفوا الشوارب   وكان ابن عمر إذا حج أو اعتمر قبض على لحيته فما فضل أخذه  .,"['محمد بن منهال', 'يزيد بن زريع', 'عمر بن محمد بن زيد', 'نافع', 'ابن عمر']"
صحيح البخاري,5470,     :  رسول ه  :  انهكوا الشوارب وأعفوا حى   .,"['محمد', 'عبدة', 'عبيد ه بن عمر', 'نافع', 'ابن عمر']"
صحيح البخاري,5471,    أخضب النبي    : لم يبلغ الشيب إلا قليلا   .,"['معلى بن أسد', 'وهيب', 'أيوب', 'محمد بن سيرين', 'أنسا']"
صحيح البخاري,5472,   عن خضاب النبي   ف :  إنه لم يبلغ ما يخضب  لو شئت أن أعد شمطاته في لحيته   .,"['سليمان بن حرب', 'حماد بن زيد', 'ثابت', 'أنس']"
صحيح البخاري,5473,    :  أرسلني أهلي إلى أم سلمة  زوج النبي  بقدح من ماء  وقبض إسرائيل ثلاث أصابع من قصة فيه شعر من شعر النبي   وكان إذا أصاب الإنسان عين أو شيء بعث إليها مخضبه فاطلعت في الجلجل فرأيت شعرات حمرا   .,"['مالك بن إسماعيل', 'إسرائيل', 'عثمان بن عبد ه بن موهب']"
صحيح البخاري,5474,    : دخلت على أم سلمة فأخرجت إلينا شعرا من شعر النبي  مخضوبا  .,"['موسى بن إسماعيل', 'سلام', 'عثمان بن عبد ه بن موهب']"
صحيح البخاري,5475,   أرته شعر النبي  أحمر   .,"['أبو نعيم', 'نصير بن أبي الأشعث', 'ابن موهب', 'أم سلمة']"
صحيح البخاري,5476,  رضي ه    النبي  :  إن اليهود والنصارى لا يصبغون فخالفوهم   .,"['الحميدي', 'سفيان', 'الزهري', 'أبي سلمة', 'وسليمان بن يسار', 'أبي هريرة']"
صحيح البخاري,5477,  رضي ه   أنه سمعه  يقول :  كان رسول ه  ليس بالطويل البائن ولا بالقصير  وليس بالأبيض الأمهق  وليس بالآدم  وليس بالجعد القطط  ولا بالسبط  بعثه ه على رأس أربعين سنة  فأقام بمكة عشر سنين وبالمدينة عشر سنين  وتوفاه ه على رأس ستين سنة  وليس في رأسه ولحيته عشرون شعرة بيضاء   .,"['إسماعيل', 'مالك بن أنس', 'ربيعة بن أبي عبد الرحمن', 'أنس بن مالك']"
صحيح البخاري,5478,   يقول :  ما رأيت أحدا أحسن في حلة حمراء من النبي     بعض أصحابي : عن مالك   إن جمته لتضرب قريبا من منكبيه    أبو إسحاق  سمعته يحدثه غير مرة  ما حدث به قط إلا ضحك   شعبة :  شعره يبلغ شحمة أذنيه   .,"['مالك بن إسماعيل', 'إسرائيل', 'أبي إسحاق', 'البراء']"
صحيح البخاري,5479,    أن رسول ه   :  أراني يلة عند الكعبة  فرأيت رجلا آدم كأحسن ما أنت راء من أدم الرجال  له لمة كأحسن ما أنت راء من مم قد رجلها فهي تقطر ماء  متكئا على رجلين أو على عواتق رجلين  يطوف بالبيت  فسألت : من هذا  فقيل : المسيح ابن مريم  وإذا أنا برجل جعد قطط أعور العين اليمنى  كأنها عنبة طافية  فسألت : من هذا  فقيل : المسيح الدجال   .,"['عبد ه بن يوسف', 'مالك', 'نافع', 'عبد ه بن عمر']"
